,transcription_factor,auROC,auPRC,iters_tested,iters_train_valid,iters_trained,min_delta,patience,train_time,valid_losses,Unnamed: 0,auPRC_bestmodel,auPRC_earlystop,auROC_bestmodel,auROC_earlystop,iters_trained_bestmodel,iters_trained_max,iters_trained_total,validation_freq,valid_chr,path_name
974,FOXA1,,,10000.0,5000.0,,0.001,4.0,18181.21920572687,"[<tf.Tensor: shape=(), dtype=float32, numpy=43.05922>, <tf.Tensor: shape=(), dtype=float32, numpy=9.860224>, <tf.Tensor: shape=(), dtype=float32, numpy=5.742474>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9260807>, <tf.Tensor: shape=(), dtype=float32, numpy=4.607412>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4540024>, <tf.Tensor: shape=(), dtype=float32, numpy=4.360966>, <tf.Tensor: shape=(), dtype=float32, numpy=4.168511>, <tf.Tensor: shape=(), dtype=float32, numpy=4.076044>, <tf.Tensor: shape=(), dtype=float32, numpy=3.964982>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9358852>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9159653>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8568234>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9007957>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6866953>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6541517>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6250656>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5804913>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5880933>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5336032>, <tf.Tensor: shape=(), dtype=float32, numpy=3.626043>, <tf.Tensor: shape=(), dtype=float32, numpy=3.4998016>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5261445>, <tf.Tensor: shape=(), dtype=float32, numpy=3.485573>, <tf.Tensor: shape=(), dtype=float32, numpy=3.5495741>]",0.0,0.7060330814861295,0.7078122773292016,0.9976961431634656,0.9976266413371122,4600.0,5000.0,5000.0,200.0,chr1,FOXA1_early_stop_5000_train_5000_4_3_02Aug2020_0802_5000.csv
975,FOXA1,,,10000.0,5000.0,,0.0,4.0,16099.100855045952,"[<tf.Tensor: shape=(), dtype=float32, numpy=41.885307>, <tf.Tensor: shape=(), dtype=float32, numpy=10.389819>, <tf.Tensor: shape=(), dtype=float32, numpy=6.1508403>, <tf.Tensor: shape=(), dtype=float32, numpy=5.270401>, <tf.Tensor: shape=(), dtype=float32, numpy=4.915464>, <tf.Tensor: shape=(), dtype=float32, numpy=4.825998>, <tf.Tensor: shape=(), dtype=float32, numpy=4.703494>, <tf.Tensor: shape=(), dtype=float32, numpy=4.490264>, <tf.Tensor: shape=(), dtype=float32, numpy=4.3821626>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2611947>, <tf.Tensor: shape=(), dtype=float32, numpy=4.206963>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1768236>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0976233>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9821687>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8985415>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8941462>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8717985>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8249238>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8436391>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8324952>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7318106>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7111907>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7991261>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7760856>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7382703>]",0.0,0.6924675177446095,0.6967575489493659,0.997729607005784,0.9975416946604578,4200.0,5000.0,5000.0,200.0,chr1,FOXA1_early_stop_5000_train_5000_sample_4_0_0_12Aug2020_1224_5000.csv
976,FOXA1,,,10000.0,5000.0,,0.0,4.0,16130.692239871247,"[<tf.Tensor: shape=(), dtype=float32, numpy=44.60326>, <tf.Tensor: shape=(), dtype=float32, numpy=10.8837595>, <tf.Tensor: shape=(), dtype=float32, numpy=6.8170867>, <tf.Tensor: shape=(), dtype=float32, numpy=5.4803357>, <tf.Tensor: shape=(), dtype=float32, numpy=4.996377>, <tf.Tensor: shape=(), dtype=float32, numpy=4.805266>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6822925>, <tf.Tensor: shape=(), dtype=float32, numpy=4.449204>, <tf.Tensor: shape=(), dtype=float32, numpy=4.3269095>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1946526>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1902313>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2843537>, <tf.Tensor: shape=(), dtype=float32, numpy=4.086898>, <tf.Tensor: shape=(), dtype=float32, numpy=4.065569>, <tf.Tensor: shape=(), dtype=float32, numpy=3.905197>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8951664>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8148594>, <tf.Tensor: shape=(), dtype=float32, numpy=3.799768>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7814991>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7974172>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7133024>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7257366>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8701403>, <tf.Tensor: shape=(), dtype=float32, numpy=3.816301>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6621563>]",0.0,0.6968868593809261,0.7158905036804718,0.9977090138720496,0.9978763330836417,4800.0,5000.0,5000.0,200.0,chr1,FOXA1_early_stop_5000_train_5000_sample_4_0_2_12Aug2020_1224_5000.csv
977,FOXA1,,,10000.0,5000.0,,0.0,4.0,16877.212525766347,"[<tf.Tensor: shape=(), dtype=float32, numpy=48.29023>, <tf.Tensor: shape=(), dtype=float32, numpy=10.216776>, <tf.Tensor: shape=(), dtype=float32, numpy=6.1239176>, <tf.Tensor: shape=(), dtype=float32, numpy=5.1890345>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8548937>, <tf.Tensor: shape=(), dtype=float32, numpy=4.7210946>, <tf.Tensor: shape=(), dtype=float32, numpy=4.628589>, <tf.Tensor: shape=(), dtype=float32, numpy=4.437789>, <tf.Tensor: shape=(), dtype=float32, numpy=4.3409615>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2695646>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2032685>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1712055>, <tf.Tensor: shape=(), dtype=float32, numpy=4.094077>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0604444>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9497144>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0212607>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8662508>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8671188>, <tf.Tensor: shape=(), dtype=float32, numpy=3.835303>, <tf.Tensor: shape=(), dtype=float32, numpy=3.782416>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8018613>, <tf.Tensor: shape=(), dtype=float32, numpy=3.858443>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7299993>, <tf.Tensor: shape=(), dtype=float32, numpy=3.721705>, <tf.Tensor: shape=(), dtype=float32, numpy=3.783898>]",0.0,0.6888195724943977,0.7024570860255837,0.9975442688021746,0.9976446603291298,4600.0,5000.0,5000.0,200.0,chr1,FOXA1_early_stop_5000_train_5000_sample_4_0_1_12Aug2020_1224_5000.csv
978,FOXA1,,,10000.0,5000.0,,0.0,4.0,17015.53568749968,"[<tf.Tensor: shape=(), dtype=float32, numpy=43.425114>, <tf.Tensor: shape=(), dtype=float32, numpy=10.076987>, <tf.Tensor: shape=(), dtype=float32, numpy=5.9981313>, <tf.Tensor: shape=(), dtype=float32, numpy=5.1919174>, <tf.Tensor: shape=(), dtype=float32, numpy=4.890482>, <tf.Tensor: shape=(), dtype=float32, numpy=4.786517>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6807837>, <tf.Tensor: shape=(), dtype=float32, numpy=4.486229>, <tf.Tensor: shape=(), dtype=float32, numpy=4.3575516>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2416635>, <tf.Tensor: shape=(), dtype=float32, numpy=4.215428>, <tf.Tensor: shape=(), dtype=float32, numpy=4.170364>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1611576>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1227975>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8869786>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9039652>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8472507>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8024094>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7651343>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8449726>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7607164>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7148786>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8023543>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6602163>, <tf.Tensor: shape=(), dtype=float32, numpy=3.662124>]",0.0,0.7041083237029837,0.7122954982888995,0.9976369379039792,0.9978042571155712,4600.0,5000.0,5000.0,200.0,chr1,FOXA1_early_stop_5000_train_5000_sample_4_0_3_12Aug2020_1224_5000.csv
979,FOXA1,,,10000.0,5000.0,,0.0,4.0,19596.660684636798,"[<tf.Tensor: shape=(), dtype=float32, numpy=42.218163>, <tf.Tensor: shape=(), dtype=float32, numpy=9.853349>, <tf.Tensor: shape=(), dtype=float32, numpy=5.9364686>, <tf.Tensor: shape=(), dtype=float32, numpy=5.196251>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8874564>, <tf.Tensor: shape=(), dtype=float32, numpy=4.724509>, <tf.Tensor: shape=(), dtype=float32, numpy=4.588657>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4091015>, <tf.Tensor: shape=(), dtype=float32, numpy=4.3410726>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2094913>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1845107>, <tf.Tensor: shape=(), dtype=float32, numpy=4.147914>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0679226>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0709786>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9139738>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8811274>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8999906>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7839887>, <tf.Tensor: shape=(), dtype=float32, numpy=3.79574>, <tf.Tensor: shape=(), dtype=float32, numpy=3.782175>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7104535>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7616317>, <tf.Tensor: shape=(), dtype=float32, numpy=3.747336>, <tf.Tensor: shape=(), dtype=float32, numpy=3.6512454>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7114415>]",0.0,0.7038743614556037,0.7060530687948647,0.99758802921136,0.9977064397303328,4600.0,5000.0,5000.0,200.0,chr1,FOXA1_early_stop_5000_train_5000_sample_4_0_4_12Aug2020_1224_5000.csv
980,FOS,,,10000.0,1000.0,,0.0,4.0,4411.230812261812,"[<tf.Tensor: shape=(), dtype=float32, numpy=41.423805>, <tf.Tensor: shape=(), dtype=float32, numpy=6.3945293>, <tf.Tensor: shape=(), dtype=float32, numpy=3.7470431>, <tf.Tensor: shape=(), dtype=float32, numpy=2.9617598>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7456632>, <tf.Tensor: shape=(), dtype=float32, numpy=2.6076078>, <tf.Tensor: shape=(), dtype=float32, numpy=2.55567>, <tf.Tensor: shape=(), dtype=float32, numpy=2.47361>, <tf.Tensor: shape=(), dtype=float32, numpy=2.4394186>, <tf.Tensor: shape=(), dtype=float32, numpy=2.392723>, <tf.Tensor: shape=(), dtype=float32, numpy=2.3635252>, <tf.Tensor: shape=(), dtype=float32, numpy=2.3266556>, <tf.Tensor: shape=(), dtype=float32, numpy=2.287771>, <tf.Tensor: shape=(), dtype=float32, numpy=2.2831638>, <tf.Tensor: shape=(), dtype=float32, numpy=2.277875>, <tf.Tensor: shape=(), dtype=float32, numpy=2.241533>, <tf.Tensor: shape=(), dtype=float32, numpy=2.1952538>, <tf.Tensor: shape=(), dtype=float32, numpy=2.171843>, <tf.Tensor: shape=(), dtype=float32, numpy=2.1758585>, <tf.Tensor: shape=(), dtype=float32, numpy=2.1207442>, <tf.Tensor: shape=(), dtype=float32, numpy=2.1485488>, <tf.Tensor: shape=(), dtype=float32, numpy=2.1368127>, <tf.Tensor: shape=(), dtype=float32, numpy=2.1240253>, <tf.Tensor: shape=(), dtype=float32, numpy=2.179821>]",0.0,0.5661644117102208,0.594525308593122,0.996785893484338,0.99765178123432,3800.0,5000.0,4600.0,200.0,chr1,FOS_early_stop_5000_train_1000_4_0_02Aug2020_0802_1000.csv
981,FOS,,,10000.0,1000.0,,0.001,4.0,4556.9868924757475,"[<tf.Tensor: shape=(), dtype=float32, numpy=38.102665>, <tf.Tensor: shape=(), dtype=float32, numpy=6.2756486>, <tf.Tensor: shape=(), dtype=float32, numpy=3.868662>, <tf.Tensor: shape=(), dtype=float32, numpy=3.0638056>, <tf.Tensor: shape=(), dtype=float32, numpy=2.749099>, <tf.Tensor: shape=(), dtype=float32, numpy=2.6077583>, <tf.Tensor: shape=(), dtype=float32, numpy=2.524701>, <tf.Tensor: shape=(), dtype=float32, numpy=2.492927>, <tf.Tensor: shape=(), dtype=float32, numpy=2.4455154>, <tf.Tensor: shape=(), dtype=float32, numpy=2.395425>, <tf.Tensor: shape=(), dtype=float32, numpy=2.356996>, <tf.Tensor: shape=(), dtype=float32, numpy=2.330028>, <tf.Tensor: shape=(), dtype=float32, numpy=2.35764>, <tf.Tensor: shape=(), dtype=float32, numpy=2.2907085>, <tf.Tensor: shape=(), dtype=float32, numpy=2.249289>, <tf.Tensor: shape=(), dtype=float32, numpy=2.2853725>, <tf.Tensor: shape=(), dtype=float32, numpy=2.2339585>, <tf.Tensor: shape=(), dtype=float32, numpy=2.185878>, <tf.Tensor: shape=(), dtype=float32, numpy=2.196289>, <tf.Tensor: shape=(), dtype=float32, numpy=2.1768823>, <tf.Tensor: shape=(), dtype=float32, numpy=2.1910288>, <tf.Tensor: shape=(), dtype=float32, numpy=2.14725>, <tf.Tensor: shape=(), dtype=float32, numpy=2.2047324>, <tf.Tensor: shape=(), dtype=float32, numpy=2.146759>, <tf.Tensor: shape=(), dtype=float32, numpy=2.1622424>]",0.0,0.5885537723378161,0.6390490967024021,0.9969177836714214,0.9975227582252169,4200.0,5000.0,5000.0,200.0,chr1,FOS_early_stop_5000_train_1000_4_3_02Aug2020_0802_1000.csv
982,FOS,,,10000.0,1000.0,,0.0,5.0,4620.694906271063,"[<tf.Tensor: shape=(), dtype=float32, numpy=50.733627>, <tf.Tensor: shape=(), dtype=float32, numpy=6.3120723>, <tf.Tensor: shape=(), dtype=float32, numpy=3.8083467>, <tf.Tensor: shape=(), dtype=float32, numpy=3.0923378>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7872968>, <tf.Tensor: shape=(), dtype=float32, numpy=2.668231>, <tf.Tensor: shape=(), dtype=float32, numpy=2.5414057>, <tf.Tensor: shape=(), dtype=float32, numpy=2.511613>, <tf.Tensor: shape=(), dtype=float32, numpy=2.4988565>, <tf.Tensor: shape=(), dtype=float32, numpy=2.4367177>, <tf.Tensor: shape=(), dtype=float32, numpy=2.4537587>, <tf.Tensor: shape=(), dtype=float32, numpy=2.3916216>, <tf.Tensor: shape=(), dtype=float32, numpy=2.3217576>, <tf.Tensor: shape=(), dtype=float32, numpy=2.279125>, <tf.Tensor: shape=(), dtype=float32, numpy=2.2687247>, <tf.Tensor: shape=(), dtype=float32, numpy=2.29557>, <tf.Tensor: shape=(), dtype=float32, numpy=2.231849>, <tf.Tensor: shape=(), dtype=float32, numpy=2.2309208>, <tf.Tensor: shape=(), dtype=float32, numpy=2.1883297>, <tf.Tensor: shape=(), dtype=float32, numpy=2.178922>, <tf.Tensor: shape=(), dtype=float32, numpy=2.146532>, <tf.Tensor: shape=(), dtype=float32, numpy=2.157102>, <tf.Tensor: shape=(), dtype=float32, numpy=2.2490463>, <tf.Tensor: shape=(), dtype=float32, numpy=2.1541817>, <tf.Tensor: shape=(), dtype=float32, numpy=2.219023>]",0.0,0.5372674036163719,0.6055537200653933,0.9964389649487492,0.9971672281556876,4000.0,5000.0,5000.0,200.0,chr1,FOS_early_stop_5000_train_1000_5_0_02Aug2020_0802_1000.csv
983,FOS,,,10000.0,1000.0,,0.001,5.0,4552.914390205406,"[<tf.Tensor: shape=(), dtype=float32, numpy=39.6562>, <tf.Tensor: shape=(), dtype=float32, numpy=6.4654856>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9837358>, <tf.Tensor: shape=(), dtype=float32, numpy=3.1387417>, <tf.Tensor: shape=(), dtype=float32, numpy=2.7637405>, <tf.Tensor: shape=(), dtype=float32, numpy=2.5769258>, <tf.Tensor: shape=(), dtype=float32, numpy=2.520478>, <tf.Tensor: shape=(), dtype=float32, numpy=2.4684403>, <tf.Tensor: shape=(), dtype=float32, numpy=2.4526124>, <tf.Tensor: shape=(), dtype=float32, numpy=2.4315453>, <tf.Tensor: shape=(), dtype=float32, numpy=2.3662407>, <tf.Tensor: shape=(), dtype=float32, numpy=2.333288>, <tf.Tensor: shape=(), dtype=float32, numpy=2.3036358>, <tf.Tensor: shape=(), dtype=float32, numpy=2.2872396>, <tf.Tensor: shape=(), dtype=float32, numpy=2.2587662>, <tf.Tensor: shape=(), dtype=float32, numpy=2.2659607>, <tf.Tensor: shape=(), dtype=float32, numpy=2.2158692>, <tf.Tensor: shape=(), dtype=float32, numpy=2.186669>, <tf.Tensor: shape=(), dtype=float32, numpy=2.207243>, <tf.Tensor: shape=(), dtype=float32, numpy=2.2022614>, <tf.Tensor: shape=(), dtype=float32, numpy=2.1655772>, <tf.Tensor: shape=(), dtype=float32, numpy=2.1601405>, <tf.Tensor: shape=(), dtype=float32, numpy=2.1873453>, <tf.Tensor: shape=(), dtype=float32, numpy=2.1709175>, <tf.Tensor: shape=(), dtype=float32, numpy=2.1385455>]",0.0,0.6174088988745968,0.5900346236384773,0.9973937352161136,0.9970582753924452,4800.0,5000.0,5000.0,200.0,chr1,FOS_early_stop_5000_train_1000_5_3_02Aug2020_0802_1000.csv
984,FOS,,,10000.0,5000.0,,0.001,5.0,18598.854071068577,"[<tf.Tensor: shape=(), dtype=float32, numpy=43.662094>, <tf.Tensor: shape=(), dtype=float32, numpy=10.950639>, <tf.Tensor: shape=(), dtype=float32, numpy=6.9249525>, <tf.Tensor: shape=(), dtype=float32, numpy=5.9713016>, <tf.Tensor: shape=(), dtype=float32, numpy=5.6457734>, <tf.Tensor: shape=(), dtype=float32, numpy=5.514289>, <tf.Tensor: shape=(), dtype=float32, numpy=5.4759307>, <tf.Tensor: shape=(), dtype=float32, numpy=5.2227163>, <tf.Tensor: shape=(), dtype=float32, numpy=5.195919>, <tf.Tensor: shape=(), dtype=float32, numpy=5.167247>, <tf.Tensor: shape=(), dtype=float32, numpy=4.918496>, <tf.Tensor: shape=(), dtype=float32, numpy=4.866562>, <tf.Tensor: shape=(), dtype=float32, numpy=4.7950006>, <tf.Tensor: shape=(), dtype=float32, numpy=4.806435>, <tf.Tensor: shape=(), dtype=float32, numpy=4.802312>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8129463>, <tf.Tensor: shape=(), dtype=float32, numpy=4.677853>, <tf.Tensor: shape=(), dtype=float32, numpy=4.663872>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6170177>, <tf.Tensor: shape=(), dtype=float32, numpy=4.662082>, <tf.Tensor: shape=(), dtype=float32, numpy=4.866472>, <tf.Tensor: shape=(), dtype=float32, numpy=4.766242>, <tf.Tensor: shape=(), dtype=float32, numpy=4.786884>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6302156>]",0.0,0.5248290743768735,0.6229993805212253,0.9961952548204428,0.9976689843022004,3600.0,5000.0,4600.0,200.0,chr1,FOS_early_stop_5000_train_5000_5_3_02Aug2020_0802_5000.csv
985,FOS,,,10000.0,5000.0,,0.0,5.0,19075.81522696931,"[<tf.Tensor: shape=(), dtype=float32, numpy=41.8763>, <tf.Tensor: shape=(), dtype=float32, numpy=10.545433>, <tf.Tensor: shape=(), dtype=float32, numpy=6.778739>, <tf.Tensor: shape=(), dtype=float32, numpy=5.828848>, <tf.Tensor: shape=(), dtype=float32, numpy=5.5176764>, <tf.Tensor: shape=(), dtype=float32, numpy=5.419169>, <tf.Tensor: shape=(), dtype=float32, numpy=5.3866076>, <tf.Tensor: shape=(), dtype=float32, numpy=5.2542777>, <tf.Tensor: shape=(), dtype=float32, numpy=5.21269>, <tf.Tensor: shape=(), dtype=float32, numpy=5.218021>, <tf.Tensor: shape=(), dtype=float32, numpy=5.0383973>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9085803>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8413205>, <tf.Tensor: shape=(), dtype=float32, numpy=4.928776>, <tf.Tensor: shape=(), dtype=float32, numpy=4.851241>, <tf.Tensor: shape=(), dtype=float32, numpy=4.7585845>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6633353>, <tf.Tensor: shape=(), dtype=float32, numpy=4.678926>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6844826>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6465125>, <tf.Tensor: shape=(), dtype=float32, numpy=4.7636805>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6672225>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9619193>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6091385>, <tf.Tensor: shape=(), dtype=float32, numpy=4.608736>]",0.0,0.6416762023644943,0.6372350848280031,0.9975715002508779,0.9973105870546914,4800.0,5000.0,5000.0,200.0,chr1,FOS_early_stop_5000_train_5000_5_0_02Aug2020_0802_5000.csv
986,FOS,,,10000.0,5000.0,,0.0,4.0,21547.07504645735,"[<tf.Tensor: shape=(), dtype=float32, numpy=43.231037>, <tf.Tensor: shape=(), dtype=float32, numpy=10.783487>, <tf.Tensor: shape=(), dtype=float32, numpy=6.9568257>, <tf.Tensor: shape=(), dtype=float32, numpy=6.0046916>, <tf.Tensor: shape=(), dtype=float32, numpy=5.6331205>, <tf.Tensor: shape=(), dtype=float32, numpy=5.5363913>, <tf.Tensor: shape=(), dtype=float32, numpy=5.41436>, <tf.Tensor: shape=(), dtype=float32, numpy=5.241099>, <tf.Tensor: shape=(), dtype=float32, numpy=5.1853395>, <tf.Tensor: shape=(), dtype=float32, numpy=5.101641>, <tf.Tensor: shape=(), dtype=float32, numpy=4.961106>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8859744>, <tf.Tensor: shape=(), dtype=float32, numpy=4.841943>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8348503>, <tf.Tensor: shape=(), dtype=float32, numpy=4.824017>, <tf.Tensor: shape=(), dtype=float32, numpy=4.846713>, <tf.Tensor: shape=(), dtype=float32, numpy=4.745773>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6793694>, <tf.Tensor: shape=(), dtype=float32, numpy=4.633796>, <tf.Tensor: shape=(), dtype=float32, numpy=4.689389>, <tf.Tensor: shape=(), dtype=float32, numpy=4.737907>, <tf.Tensor: shape=(), dtype=float32, numpy=4.684262>, <tf.Tensor: shape=(), dtype=float32, numpy=4.7653694>]",0.0,0.5315325311336929,0.5744839684242171,0.9965192459321912,0.99686044011182,3600.0,5000.0,4400.0,200.0,chr1,FOS_early_stop_5000_train_5000_4_0_02Aug2020_0802_5000.csv
987,FOS,,,10000.0,5000.0,,0.001,4.0,23020.06474884041,"[<tf.Tensor: shape=(), dtype=float32, numpy=45.629013>, <tf.Tensor: shape=(), dtype=float32, numpy=11.2723>, <tf.Tensor: shape=(), dtype=float32, numpy=7.0982842>, <tf.Tensor: shape=(), dtype=float32, numpy=6.020583>, <tf.Tensor: shape=(), dtype=float32, numpy=5.6883616>, <tf.Tensor: shape=(), dtype=float32, numpy=5.6169553>, <tf.Tensor: shape=(), dtype=float32, numpy=5.5542016>, <tf.Tensor: shape=(), dtype=float32, numpy=5.32005>, <tf.Tensor: shape=(), dtype=float32, numpy=5.2296023>, <tf.Tensor: shape=(), dtype=float32, numpy=5.1755786>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9904838>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8863235>, <tf.Tensor: shape=(), dtype=float32, numpy=4.811575>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8064733>, <tf.Tensor: shape=(), dtype=float32, numpy=4.8192186>, <tf.Tensor: shape=(), dtype=float32, numpy=4.743354>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6614447>, <tf.Tensor: shape=(), dtype=float32, numpy=4.720482>, <tf.Tensor: shape=(), dtype=float32, numpy=4.636089>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6688304>, <tf.Tensor: shape=(), dtype=float32, numpy=4.776973>, <tf.Tensor: shape=(), dtype=float32, numpy=4.629015>, <tf.Tensor: shape=(), dtype=float32, numpy=4.832133>, <tf.Tensor: shape=(), dtype=float32, numpy=4.6063137>, <tf.Tensor: shape=(), dtype=float32, numpy=4.5974226>]",0.0,0.5912597865412952,0.5870742783931455,0.9971586266217474,0.9969722600530428,4800.0,5000.0,5000.0,200.0,chr1,FOS_early_stop_5000_train_5000_4_3_02Aug2020_0802_5000.csv
988,FOS,,,10000.0,5000.0,,0.0,4.0,17139.900827538222,"[<tf.Tensor: shape=(), dtype=float32, numpy=40.78132>, <tf.Tensor: shape=(), dtype=float32, numpy=9.140417>, <tf.Tensor: shape=(), dtype=float32, numpy=5.8399577>, <tf.Tensor: shape=(), dtype=float32, numpy=4.9253483>, <tf.Tensor: shape=(), dtype=float32, numpy=4.617441>, <tf.Tensor: shape=(), dtype=float32, numpy=4.538891>, <tf.Tensor: shape=(), dtype=float32, numpy=4.4904213>, <tf.Tensor: shape=(), dtype=float32, numpy=4.451517>, <tf.Tensor: shape=(), dtype=float32, numpy=4.304965>, <tf.Tensor: shape=(), dtype=float32, numpy=4.2610736>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1833444>, <tf.Tensor: shape=(), dtype=float32, numpy=4.143845>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1111126>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1463547>, <tf.Tensor: shape=(), dtype=float32, numpy=4.1213994>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0717626>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9893188>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0402927>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9560688>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9610245>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0748835>, <tf.Tensor: shape=(), dtype=float32, numpy=3.9589312>, <tf.Tensor: shape=(), dtype=float32, numpy=4.0322065>]",0.0,0.5117847151246003,0.5659640873484784,0.9959658805820372,0.9966138628055335,3600.0,5000.0,4400.0,200.0,chr1,FOS_early_stop_5000_train_5000_sample_4_0_1_12Aug2020_1224_5000.csv
